date	v2/2 Empty Blueprint books with slot between.dat	v2/2 Empty Blueprint books.dat	v2/3 Empty Blueprint books.dat	v2/Blueprint book with Icons.dat	v2/Empty Blueprint book.new.dat	v2/chest deconstruction planner with icons.dat	v2/empty blueprint book.dat	v2/empty deconstruction planner blacklist.dat	v2/empty deconstruction planner trees and rocks blacklist.dat	v2/empty deconstruction planner.dat	v2/empty upgrade planner.dat	v2/empty.dat	v2/new uncreated blueprint.dat	v2/stone furnace snap absolute.dat	v2/stone furnace snap relative.dat	v2/stone furnace.dat	v2/tiles deconstruction planner with chest icon in slot 4.dat	v2/tiles deconstruction planner.dat	v2/upgrade planner with stuff in slot 21.dat	v2/upgrade planner with stuff in slot 33.dat	v2/upgrade to wooden chest.dat	v2/upgrade wooden chest.dat	v2/wooden chest upgrade quality tests.dat	v2/wooden chest upgrade.dat	v1/2 Empty Blueprint books with slot between.dat	v1/2 Empty Blueprint books.dat	v1/3 Empty Blueprint books.dat	v1/Blacklist Deconstruction planner.dat	v1/Blueprint book with Icon.dat	v1/Empty Blueprint book.dat	v1/Empty Deconstruction planner.dat	v1/Empty Upgrade planner.dat	v1/Empty blueprint-storage.dat	v1/Single Stone furnace alt.dat	v1/Single Stone furnace.dat	v1/Trees and Rocks.dat	v1/Yellow belt to Red belt.dat	passed	git hash
2025-02-09 03:05:34 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		d26c0e884caa935279b5af6d328db867e14096ee-dirty
2025-02-09 03:06:43 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650		3a4a457ebf0a2fc005a256b45625de0b382f5e22
2025-02-09 03:15:10 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28.000	3a4a457ebf0a2fc005a256b45625de0b382f5e22-dirty
2025-02-09 03:32:29 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	3a4a457ebf0a2fc005a256b45625de0b382f5e22-dirty
2025-02-09 10:02:17 PM PST	0.733	0.734	0.651	0.824	0.840	0.625	0.943	0.665	0.654	0.674	0.951	0.982	0.488	0.419	0.434	0.468	0.633	0.651	0.523	0.446	0.849	0.849	0.455	0.696	0.332	0.333	0.252	0.310	0.444	0.493	0.330	0.250	0.907	0.427	0.427	0.322	0.332	0	096b045ea648669046eff6c56a0591c2f9ca79c6-dirty
2025-02-09 10:02:24 PM PST	0.733	0.734	0.651	0.824	0.840	0.625	0.943	0.665	0.654	0.674	0.951	0.982	0.488	0.419	0.434	0.468	0.633	0.651	0.523	0.446	0.849	0.849	0.455	0.696	0.332	0.333	0.252	0.310	0.444	0.493	0.330	0.250	0.907	0.427	0.427	0.322	0.332	0	096b045ea648669046eff6c56a0591c2f9ca79c6-dirty
2025-02-09 10:02:26 PM PST	0.733	0.734	0.651	0.824	0.840	0.625	0.943	0.665	0.654	0.674	0.951	0.982	0.488	0.419	0.434	0.468	0.633	0.651	0.523	0.446	0.849	0.849	0.455	0.696	0.332	0.333	0.252	0.310	0.444	0.493	0.330	0.250	0.907	0.427	0.427	0.322	0.332	0	096b045ea648669046eff6c56a0591c2f9ca79c6-dirty
2025-02-09 10:07:03 PM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	096b045ea648669046eff6c56a0591c2f9ca79c6-dirty
2025-02-09 10:07:21 PM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	096b045ea648669046eff6c56a0591c2f9ca79c6-dirty
2025-02-09 10:07:33 PM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	096b045ea648669046eff6c56a0591c2f9ca79c6-dirty
2025-02-09 10:29:55 PM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	8e77ee9341cb8e254991233868d7e63d379e75dd-dirty
2025-02-10 12:00:17 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:01:02 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:08:31 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:18:38 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:18:45 AM PST	0.725	0.727	0.645	0.818	0.832	0.620	0.933	0.658	0.648	0.668	0.942	0.971	0.483	0.416	0.430	0.464	0.628	0.645	0.519	0.443	0.841	0.841	0.451	0.690	0.350	0.352	0.266	0.325	0.463	0.520	0.345	0.264	1.000	0.443	0.443	0.337	0.342	1	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:18:47 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:23:46 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:36:59 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:38:52 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:39:42 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:43:43 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	cfee36992790c05eb545024666da1ab7e3c93da5-dirty
2025-02-10 12:46:00 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	408bd9b919377ee1e9d56d78b18911292095d734-dirty
2025-02-10 12:46:50 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	408bd9b919377ee1e9d56d78b18911292095d734-dirty
2025-02-10 12:55:34 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	408bd9b919377ee1e9d56d78b18911292095d734-dirty
2025-02-10 12:57:35 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	408bd9b919377ee1e9d56d78b18911292095d734-dirty
2025-02-10 12:57:46 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	408bd9b919377ee1e9d56d78b18911292095d734-dirty
2025-02-10 12:59:54 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	408bd9b919377ee1e9d56d78b18911292095d734-dirty
2025-02-10 01:01:00 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	2870c7dcc4619467402ecad7c263afd026050c7a-dirty
2025-02-10 01:01:20 AM PST	0.018	0.018	0.016	0.017	0.020	0.013	0.023	0.016	0.015	0.016	0.023	0.026	0.012	0.009	0.009	0.010	0.013	0.015	0.010	0.008	0.019	0.019	0.010	0.015	0.045	0.046	0.034	0.036	0.046	0.068	0.038	0.035	0.233	0.038	0.038	0.037	0.026	0	2870c7dcc4619467402ecad7c263afd026050c7a-dirty
2025-02-10 01:01:41 AM PST	0.018	0.018	0.016	0.017	0.020	0.013	0.023	0.016	0.015	0.016	0.023	0.026	0.012	0.009	0.009	0.010	0.013	0.015	0.010	0.008	0.019	0.019	0.010	0.015	0.045	0.046	0.034	0.036	0.046	0.068	0.038	0.035	0.233	0.038	0.038	0.037	0.026	0	2870c7dcc4619467402ecad7c263afd026050c7a-dirty
2025-02-10 01:03:27 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	c0be4e1544e4fcd014d799f8f1981c46d0189232-dirty
2025-02-10 01:04:30 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	691a18dd840c82e1df1049bc96923055c204cefd
2025-02-10 01:52:42 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	a6cbc5462c75b85e8a1c86f6a4c3e94d0115b16f
2025-02-15 01:04:28 AM PST	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	f271a0a95a95f66cac1dbe6c0102e233ea6b70d3
2025-02-15 09:19:41 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	2f826ded70630e23a084f584673e3f7c0fe8ff67-dirty
2025-02-15 09:19:54 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	7b5ca291928b8128ecd87d7c84ce38580ac361eb-dirty
2025-02-15 09:23:21 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	a1b89f5d09cee213c4e8682a0ba002c08220682b-dirty
2025-02-15 09:24:14 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	5c505397de6614242de4ea4be64fd1e20e1b1a4f
2025-02-15 09:24:26 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	9a7c9c3b202d7152fddfdba471d3af05651befe5
2025-02-15 11:16:57 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	68b1239c16c206d164a61eec737a7afec61d3988
2025-02-15 11:21:37 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	73399751e5136bdfaae4ba594a4d7d132673d3a3
2025-02-15 11:32:25 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	38cce0f418d8e2b937c03f27ca998a3fd193ea6a
2025-02-16 08:55:32 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	5924eb5b8aaa5506f33d63c706dac7fde2459a3a
2025-02-16 09:01:56 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	ffc9bf08505f7082c6f6d0939dabbb6174bb09d8
2025-02-16 09:17:29 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	6365e2579276c61af288a0d7427a4495beb7b863
2025-02-16 09:26:32 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	ee1e9b07b00cd5e798087872e669a4e5a150f2d8
2025-02-16 09:31:33 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	a40095f2aebd05824eeda1b8bb13bff52f2c7c89
2025-02-16 09:41:03 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	205ed52b004e8de30612a35844f31eeeb591065e
2025-02-16 09:42:34 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	55c5d07a819a3612083407c1a4d09f3169fbe5ce
2025-02-16 09:47:40 AM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	6520910b0ee564a5724c9b5a44e046abf20b08c1
2025-02-16 07:59:48 PM UTC	1.000	1.000	1.000	1.000	1.000	0.835	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.635	0.561	0.974	0.979	0.725	0.904	1.000	1.000	1.000	1.000	1.000	1.000	1.000	0.510	1.000	1.000	1.000	1.000	0.650	28	341ace46588fed79acd1e31223d7e8289dfdae78
